model -1589867511,1589867907.177,0.83,0.1126,0.78,0.1459
model -1589867511,1589867907.392,0.89,0.0769,0.79,0.1523
model -1589867511,1589867907.652,0.8,0.1296,0.82,0.1231
model -1589867511,1589867907.869,0.8,0.1223,0.78,0.1384
model -1589867511,1589867908.112,0.82,0.1295,0.8,0.1623
model -1589867511,1589867908.324,0.82,0.1402,0.82,0.1173
model -1589867511,1589867908.532,0.88,0.0974,0.81,0.1364
model -1589867511,1589867908.771,0.79,0.1501,0.79,0.1482
model -1589867511,1589867908.984,0.85,0.0947,0.79,0.1607
model -1589867511,1589867909.216,0.84,0.111,0.81,0.1298
model -1589867511,1589867909.43,0.81,0.1406,0.78,0.1684
model -1589867511,1589867909.644,0.89,0.0985,0.79,0.1493
model -1589867511,1589867909.864,0.81,0.1238,0.82,0.1173
model -1589867511,1589867910.188,0.88,0.0878,0.79,0.1241
model -1589867511,1589867910.573,0.87,0.0935,0.78,0.1544
model -1589867511,1589867910.961,0.84,0.1299,0.7,0.1758
model -1589867511,1589867911.387,0.82,0.1346,0.85,0.1273
model -1589867511,1589867911.844,0.92,0.08,0.83,0.1169
model -1589867511,1589867912.254,0.83,0.1294,0.8,0.1543
model -1589867511,1589867912.654,0.82,0.1284,0.78,0.1426
model -1589867511,1589867913.042,0.82,0.1409,0.78,0.1749
model -1589867511,1589867913.45,0.89,0.0923,0.84,0.1212
model -1589867511,1589867913.824,0.82,0.112,0.82,0.1199
model -1589867511,1589867914.238,0.91,0.08,0.83,0.1111
model -1589867511,1589867914.682,0.85,0.1112,0.78,0.1405
model -1589867511,1589867915.134,0.86,0.1135,0.82,0.1361
model -1589867511,1589867915.564,0.8,0.1311,0.81,0.1292
model -1589867511,1589867915.997,0.85,0.1092,0.76,0.1698
model -1589867511,1589867916.42,0.82,0.1351,0.77,0.1839
model -1589867511,1589867916.814,0.91,0.0926,0.81,0.1258
model -1589867511,1589867917.113,0.9,0.0722,0.76,0.1603
model -1589867511,1589867917.522,0.88,0.1036,0.77,0.1705
model -1589867511,1589867917.909,0.75,0.1562,0.76,0.157
model -1589867511,1589867918.302,0.83,0.1323,0.8,0.1271
model -1589867511,1589867918.768,0.8,0.1313,0.79,0.1706
model -1589867511,1589867919.182,0.77,0.1637,0.75,0.1802
model -1589867511,1589867919.608,0.81,0.1442,0.81,0.1244
model -1589867511,1589867920.044,0.89,0.0805,0.81,0.1399
model -1589867511,1589867920.462,0.83,0.1353,0.75,0.1879
model -1589867511,1589867920.901,0.88,0.1116,0.69,0.2075
model -1589867511,1589867921.307,0.85,0.121,0.83,0.1314
model -1589867511,1589867921.691,0.87,0.1049,0.81,0.1323
model -1589867511,1589867922.076,0.79,0.1384,0.84,0.1217
model -1589867511,1589867922.458,0.87,0.0979,0.8,0.1735
model -1589867511,1589867922.895,0.86,0.1023,0.78,0.1474
model -1589867511,1589867923.32,0.82,0.1317,0.76,0.1776
model -1589867511,1589867923.743,0.83,0.1194,0.79,0.1551
model -1589867511,1589867924.16,0.92,0.0807,0.77,0.1523
model -1589867511,1589867924.569,0.89,0.0867,0.87,0.1212
model -1589867511,1589867924.99,0.86,0.094,0.7,0.1926
model -1589867511,1589867925.344,0.88,0.1007,0.76,0.1533
model -1589867511,1589867925.568,0.91,0.078,0.8,0.1286
model -1589867511,1589867925.81,0.87,0.1048,0.77,0.1831
model -1589867511,1589867926.078,0.8,0.1382,0.79,0.1513
model -1589867511,1589867926.312,0.88,0.078,0.85,0.12
model -1589867511,1589867926.544,0.85,0.1015,0.86,0.1173
model -1589867511,1589867926.777,0.9,0.0781,0.73,0.1978
model -1589867511,1589867927.011,0.83,0.1203,0.75,0.1683
model -1589867511,1589867927.223,0.89,0.0994,0.78,0.1492
model -1589867511,1589867927.453,0.85,0.1094,0.82,0.1175
model -1589867511,1589867927.679,0.81,0.137,0.82,0.127
model -1589867511,1589867927.889,0.85,0.129,0.74,0.1749
model -1589867511,1589867928.125,0.85,0.1104,0.86,0.1126
model -1589867511,1589867928.359,0.84,0.1302,0.74,0.1921
model -1589867511,1589867928.586,0.86,0.1228,0.77,0.1792
model -1589867511,1589867928.822,0.85,0.111,0.84,0.133
model -1589867511,1589867929.06,0.85,0.0982,0.69,0.222
model -1589867511,1589867929.389,0.76,0.1499,0.82,0.1246
model -1589867511,1589867929.812,0.77,0.1612,0.8,0.1264
model -1589867511,1589867930.204,0.84,0.1238,0.83,0.1274
model -1589867511,1589867930.633,0.83,0.1365,0.87,0.1219
model -1589867511,1589867931.058,0.85,0.1154,0.79,0.1425
model -1589867511,1589867931.474,0.85,0.1117,0.83,0.1327
model -1589867511,1589867931.891,0.84,0.1353,0.79,0.1556
model -1589867511,1589867932.361,0.84,0.11,0.82,0.1483
model -1589867511,1589867932.806,0.82,0.118,0.77,0.1707
model -1589867511,1589867933.301,0.79,0.1282,0.79,0.1426
model -1589867511,1589867933.847,0.84,0.1172,0.82,0.1241
model -1589867511,1589867934.399,0.82,0.1176,0.82,0.1521
model -1589867511,1589867934.883,0.85,0.1079,0.74,0.1741
model -1589867511,1589867935.368,0.83,0.1237,0.73,0.1762
model -1589867511,1589867935.785,0.84,0.1265,0.85,0.1122
model -1589867511,1589867936.12,0.87,0.1026,0.82,0.1301
model -1589867511,1589867936.336,0.84,0.1509,0.83,0.1266
model -1589867511,1589867936.566,0.82,0.1137,0.79,0.152
model -1589867511,1589867936.834,0.82,0.1266,0.76,0.1723
model -1589867511,1589867937.153,0.79,0.137,0.77,0.1563
model -1589867511,1589867937.414,0.86,0.0974,0.86,0.1061
model -1589867511,1589867937.633,0.78,0.1503,0.79,0.152
model -1589867511,1589867937.854,0.79,0.1564,0.79,0.147
model -1589867511,1589867938.207,0.83,0.1285,0.84,0.1248
model -1589867511,1589867938.593,0.79,0.1291,0.72,0.1878
model -1589867511,1589867938.918,0.91,0.0833,0.81,0.15
model -1589867511,1589867939.139,0.82,0.1272,0.77,0.1691
model -1589867511,1589867939.397,0.83,0.1397,0.83,0.1454
model -1589867511,1589867939.626,0.85,0.1143,0.76,0.1582
model -1589867511,1589867939.841,0.92,0.0711,0.78,0.1408
model -1589867511,1589867940.095,0.74,0.1731,0.81,0.1439
model -1589867511,1589867940.329,0.83,0.128,0.79,0.1437
model -1589867511,1589867940.583,0.87,0.0931,0.75,0.1763
model -1589867511,1589867940.815,0.84,0.1171,0.81,0.1269
model -1589867511,1589867941.063,0.8,0.1166,0.77,0.1447
model -1589867511,1589867941.328,0.8,0.1444,0.78,0.146
model -1589867511,1589867941.637,0.88,0.099,0.76,0.1622
model -1589867511,1589867941.936,0.85,0.1009,0.71,0.2038
model -1589867511,1589867942.194,0.86,0.1001,0.76,0.1464
model -1589867511,1589867942.484,0.86,0.0867,0.78,0.1462
model -1589867511,1589867942.746,0.84,0.1301,0.86,0.1155
model -1589867511,1589867942.979,0.82,0.1267,0.83,0.1346
model -1589867511,1589867943.278,0.87,0.1097,0.77,0.1498
model -1589867511,1589867943.548,0.76,0.1596,0.78,0.1328
model -1589867511,1589867943.843,0.79,0.1371,0.87,0.1008
model -1589867511,1589867944.137,0.78,0.1366,0.79,0.1364
model -1589867511,1589867944.406,0.83,0.1252,0.87,0.1159
model -1589867511,1589867944.656,0.88,0.1111,0.86,0.1059
model -1589867511,1589867944.939,0.86,0.1027,0.7,0.192
model -1589867511,1589867945.246,0.89,0.0952,0.8,0.1442
model -1589867511,1589867945.532,0.82,0.1308,0.79,0.1623
model -1589867511,1589867945.843,0.9,0.09,0.79,0.1392
model -1589867511,1589867946.135,0.83,0.1009,0.75,0.1703
model -1589867511,1589867946.467,0.78,0.148,0.7,0.1971
model -1589867511,1589867946.779,0.79,0.1474,0.85,0.1266
model -1589867511,1589867946.997,0.83,0.1255,0.77,0.166
model -1589867511,1589867947.22,0.85,0.1247,0.79,0.1728
model -1589867511,1589867947.462,0.89,0.0881,0.8,0.1411
model -1589867511,1589867947.678,0.83,0.1316,0.8,0.1414
model -1589867511,1589867947.898,0.79,0.1631,0.83,0.1236
model -1589867511,1589867948.116,0.84,0.1252,0.77,0.1562
model -1589867511,1589867948.338,0.9,0.0817,0.7,0.1812
model -1589867511,1589867948.574,0.86,0.1025,0.74,0.1808
model -1589867511,1589867948.803,0.89,0.0851,0.78,0.146
model -1589867511,1589867949.016,0.89,0.0936,0.81,0.1503
model -1589867511,1589867949.477,0.82,0.112,0.83,0.1334
model -1589867511,1589867949.899,0.89,0.095,0.76,0.1565
model -1589867511,1589867950.339,0.88,0.0895,0.71,0.2034
model -1589867511,1589867950.741,0.8,0.1352,0.76,0.1485
model -1589867511,1589867950.958,0.77,0.1542,0.78,0.1629
model -1589867511,1589867951.178,0.85,0.1161,0.75,0.1928
model -1589867511,1589867951.398,0.86,0.0961,0.73,0.2146
model -1589867511,1589867951.635,0.82,0.132,0.86,0.1273
model -1589867511,1589867951.867,0.81,0.1316,0.83,0.1409
model -1589867511,1589867952.124,0.81,0.1257,0.79,0.1272
model -1589867511,1589867952.434,0.81,0.1143,0.81,0.1661
model -1589867511,1589867952.762,0.79,0.1505,0.76,0.1537
model -1589867511,1589867953.018,0.7,0.1909,0.75,0.1606
model -1589867511,1589867953.232,0.82,0.1233,0.76,0.169
model -1589867511,1589867953.464,0.86,0.1103,0.7,0.1885
model -1589867511,1589867953.865,0.88,0.1012,0.79,0.1572
model -1589867511,1589867954.231,0.76,0.1622,0.79,0.1503
model -1589867511,1589867954.477,0.78,0.1567,0.75,0.1845
model -1589867511,1589867954.721,0.82,0.1331,0.81,0.1408
model -1589867511,1589867954.944,0.82,0.1413,0.78,0.1572
model -1589867511,1589867955.16,0.8,0.1328,0.74,0.199
model -1589867511,1589867955.38,0.81,0.1293,0.6,0.2522
model -1589867511,1589867955.601,0.8,0.1352,0.74,0.1714
model -1589867511,1589867955.833,0.76,0.1698,0.81,0.1455
model -1589867511,1589867956.058,0.8,0.1462,0.78,0.177
model -1589867511,1589867956.279,0.69,0.2064,0.71,0.2004
model -1589867511,1589867956.492,0.77,0.1471,0.85,0.114
model -1589867511,1589867956.729,0.77,0.155,0.73,0.1871
model -1589867511,1589867956.936,0.83,0.1229,0.82,0.1327
model -1589867511,1589867957.17,0.84,0.1273,0.78,0.1515
model -1589867511,1589867957.38,0.79,0.1601,0.74,0.1704
model -1589867511,1589867957.612,0.78,0.1448,0.8,0.1292
model -1589867511,1589867957.862,0.84,0.1192,0.8,0.1385
model -1589867511,1589867958.259,0.87,0.1096,0.79,0.1463
model -1589867511,1589867958.502,0.82,0.1264,0.8,0.1521
model -1589867511,1589867958.752,0.75,0.1703,0.71,0.2151
model -1589867511,1589867958.978,0.82,0.127,0.81,0.1391
model -1589867511,1589867959.202,0.79,0.1578,0.73,0.1811
model -1589867511,1589867959.45,0.87,0.0937,0.76,0.1575
model -1589867511,1589867959.688,0.84,0.147,0.77,0.1493
model -1589867511,1589867959.936,0.86,0.0999,0.81,0.1379
model -1589867511,1589867960.174,0.8,0.1331,0.81,0.1247
model -1589867511,1589867960.425,0.85,0.0988,0.63,0.2211
model -1589867511,1589867960.651,0.8,0.1356,0.81,0.1301
model -1589867511,1589867960.932,0.72,0.169,0.8,0.1402
model -1589867511,1589867961.159,0.8,0.154,0.82,0.1209
model -1589867511,1589867961.366,0.83,0.1145,0.82,0.1201
model -1589867511,1589867961.596,0.86,0.1091,0.82,0.1324
model -1589867511,1589867961.831,0.82,0.129,0.84,0.1329
model -1589867511,1589867962.043,0.8,0.1434,0.81,0.1402
model -1589867511,1589867962.266,0.82,0.1229,0.71,0.1663
model -1589867511,1589867962.495,0.87,0.1028,0.75,0.1726
model -1589867511,1589867962.71,0.87,0.0938,0.76,0.1676
model -1589867511,1589867962.945,0.85,0.1205,0.77,0.1615
model -1589867511,1589867963.167,0.82,0.1444,0.82,0.1178
model -1589867511,1589867963.399,0.83,0.1119,0.83,0.1178
model -1589867511,1589867963.641,0.88,0.1183,0.84,0.1181
model -1589867511,1589867963.895,0.81,0.1277,0.8,0.15
model -1589867511,1589867964.126,0.78,0.154,0.83,0.1278
model -1589867511,1589867964.383,0.8,0.1524,0.74,0.1769
model -1589867511,1589867964.605,0.84,0.1262,0.71,0.1704
model -1589867511,1589867964.829,0.86,0.1142,0.81,0.1411
model -1589867511,1589867965.06,0.85,0.1,0.83,0.1287
model -1589867511,1589867965.281,0.8,0.1331,0.81,0.1528
model -1589867511,1589867965.527,0.81,0.1169,0.84,0.1153
model -1589867511,1589867965.747,0.85,0.119,0.75,0.1475
model -1589867511,1589867965.981,0.89,0.083,0.76,0.1719
model -1589867511,1589867966.205,0.86,0.1101,0.76,0.1786
model -1589867511,1589867966.451,0.8,0.1385,0.8,0.1557
model -1589867511,1589867966.666,0.86,0.1069,0.79,0.162
model -1589867511,1589867966.912,0.8,0.1201,0.79,0.1306
model -1589867511,1589867967.128,0.86,0.0964,0.78,0.1495
model -1589867511,1589867967.356,0.84,0.1291,0.73,0.165
model -1589867511,1589867967.598,0.82,0.1187,0.84,0.1296
model -1589867511,1589867967.818,0.88,0.0887,0.76,0.1593
model -1589867511,1589867968.048,0.78,0.146,0.79,0.1333
model -1589867511,1589867968.271,0.88,0.1017,0.77,0.1618
model -1589867511,1589867968.496,0.87,0.0999,0.83,0.1293
model -1589867511,1589867968.746,0.82,0.1017,0.77,0.17
model -1589867511,1589867968.977,0.85,0.0983,0.78,0.1682
model -1589867511,1589867969.19,0.88,0.0952,0.73,0.1904
model -1589867511,1589867969.424,0.85,0.1062,0.81,0.1453
model -1589867511,1589867969.663,0.79,0.1439,0.85,0.1186
model -1589867511,1589867969.911,0.85,0.1122,0.87,0.1216
model -1589867511,1589867970.167,0.86,0.0923,0.77,0.173
model -1589867511,1589867970.414,0.83,0.1178,0.77,0.1653
model -1589867511,1589867970.651,0.9,0.0892,0.79,0.1381
model -1589867511,1589867970.893,0.86,0.1087,0.82,0.128
model -1589867511,1589867971.14,0.8,0.153,0.8,0.164
model -1589867511,1589867971.36,0.87,0.1027,0.79,0.1361
model -1589867511,1589867971.596,0.79,0.1464,0.79,0.1337
model -1589867511,1589867971.829,0.83,0.1226,0.81,0.1364
model -1589867511,1589867972.066,0.84,0.1254,0.77,0.1756
model -1589867511,1589867972.294,0.89,0.0977,0.82,0.1397
model -1589867511,1589867972.525,0.92,0.0757,0.76,0.1581
model -1589867511,1589867972.76,0.87,0.1211,0.73,0.1762
model -1589867511,1589867972.991,0.9,0.0989,0.77,0.1561
model -1589867511,1589867973.231,0.83,0.1178,0.81,0.148
model -1589867511,1589867973.494,0.84,0.1211,0.79,0.141
model -1589867511,1589867973.896,0.9,0.0922,0.75,0.1729
model -1589867511,1589867974.141,0.81,0.1342,0.73,0.1909
model -1589867511,1589867974.386,0.87,0.0841,0.83,0.1293
model -1589867511,1589867974.67,0.85,0.0999,0.82,0.1387
model -1589867511,1589867975.023,0.8,0.1378,0.86,0.0995
model -1589867511,1589867975.429,0.88,0.0913,0.77,0.1462
model -1589867511,1589867975.67,0.82,0.1212,0.81,0.1464
model -1589867511,1589867975.953,0.87,0.0842,0.78,0.1508
model -1589867511,1589867976.228,0.87,0.0857,0.83,0.1392
model -1589867511,1589867976.472,0.86,0.1038,0.85,0.1221
model -1589867511,1589867976.705,0.84,0.1235,0.79,0.1365
model -1589867511,1589867976.945,0.92,0.075,0.79,0.1563
model -1589867511,1589867977.188,0.87,0.1076,0.77,0.1543
model -1589867511,1589867977.43,0.84,0.1217,0.67,0.2157
model -1589867511,1589867977.656,0.84,0.1173,0.8,0.1406
model -1589867511,1589867977.898,0.9,0.0756,0.73,0.1695
model -1589867511,1589867978.142,0.89,0.0805,0.78,0.1459
model -1589867511,1589867978.402,0.91,0.0702,0.74,0.1883
model -1589867511,1589867978.659,0.85,0.1067,0.79,0.1566
model -1589867511,1589867978.902,0.89,0.0928,0.79,0.1335
model -1589867511,1589867979.132,0.78,0.1327,0.73,0.1799
model -1589867511,1589867979.391,0.81,0.1185,0.75,0.1664
model -1589867511,1589867979.634,0.84,0.1183,0.83,0.1238
model -1589867511,1589867979.883,0.92,0.0841,0.79,0.1578
model -1589867511,1589867980.075,0.94,0.0475,0.81,0.1269
model -1589867511,1589867980.372,0.88,0.0893,0.79,0.1534
model -1589867511,1589867980.607,0.86,0.1029,0.78,0.1683
model -1589867511,1589867980.863,0.87,0.1167,0.74,0.1907
model -1589867511,1589867981.111,0.85,0.1001,0.79,0.1597
model -1589867511,1589867981.339,0.86,0.1173,0.82,0.1519
model -1589867511,1589867981.589,0.86,0.1051,0.87,0.1302
model -1589867511,1589867981.824,0.91,0.0841,0.75,0.1618
model -1589867511,1589867982.064,0.82,0.129,0.71,0.1941
model -1589867511,1589867982.313,0.9,0.085,0.77,0.1599
model -1589867511,1589867982.551,0.88,0.103,0.79,0.1604
model -1589867511,1589867982.783,0.87,0.1007,0.89,0.0842
model -1589867511,1589867983.037,0.83,0.1128,0.79,0.1747
model -1589867511,1589867983.294,0.88,0.0802,0.65,0.2053
model -1589867511,1589867983.532,0.89,0.0825,0.73,0.1884
model -1589867511,1589867983.769,0.86,0.1083,0.79,0.1456
model -1589867511,1589867984.001,0.83,0.1126,0.85,0.1452
model -1589867511,1589867984.29,0.85,0.0915,0.82,0.1286
model -1589867511,1589867984.579,0.9,0.0816,0.82,0.1529
model -1589867511,1589867984.802,0.85,0.0935,0.79,0.1693
model -1589867511,1589867985.077,0.82,0.1064,0.75,0.1904
model -1589867511,1589867985.336,0.91,0.0734,0.82,0.131
model -1589867511,1589867985.582,0.91,0.0805,0.8,0.147
model -1589867511,1589867985.817,0.82,0.133,0.76,0.1606
model -1589867511,1589867986.09,0.84,0.1138,0.77,0.1504
model -1589867511,1589867986.386,0.88,0.0968,0.74,0.1539
model -1589867511,1589867986.662,0.91,0.0697,0.76,0.1635
model -1589867511,1589867986.917,0.89,0.0983,0.72,0.2013
model -1589867511,1589867987.169,0.83,0.12,0.76,0.1753
model -1589867511,1589867987.416,0.84,0.1242,0.8,0.1437
model -1589867511,1589867987.635,0.85,0.1397,0.82,0.1523
model -1589867511,1589867987.864,0.83,0.1331,0.81,0.1418
model -1589867511,1589867988.094,0.8,0.1238,0.81,0.1493
model -1589867511,1589867988.375,0.84,0.1319,0.85,0.1156
model -1589867511,1589867988.626,0.81,0.1372,0.73,0.182
model -1589867511,1589867988.856,0.85,0.1097,0.75,0.1813
model -1589867511,1589867989.123,0.86,0.1005,0.75,0.2027
model -1589867511,1589867989.397,0.79,0.1552,0.71,0.2009
model -1589867511,1589867989.651,0.78,0.1756,0.73,0.1882
model -1589867511,1589867989.898,0.8,0.1424,0.77,0.1621
model -1589867511,1589867990.179,0.86,0.1152,0.77,0.171
model -1589867511,1589867990.464,0.8,0.1193,0.71,0.2015
model -1589867511,1589867990.706,0.74,0.1547,0.72,0.2045
model -1589867511,1589867990.957,0.75,0.1768,0.72,0.1693
model -1589867511,1589867991.209,0.84,0.1032,0.74,0.1839
model -1589867511,1589867991.492,0.87,0.0915,0.74,0.2005
model -1589867511,1589867991.727,0.82,0.124,0.77,0.1503
model -1589867511,1589867991.979,0.81,0.1302,0.75,0.1564
model -1589867511,1589867992.236,0.85,0.1218,0.82,0.1246
model -1589867511,1589867992.515,0.87,0.0874,0.81,0.1412
model -1589867511,1589867992.838,0.84,0.1062,0.74,0.1617
model -1589867511,1589867993.157,0.83,0.1265,0.69,0.1892
model -1589867511,1589867993.447,0.87,0.1012,0.79,0.1452
model -1589867511,1589867993.719,0.79,0.1667,0.76,0.1888
model -1589867511,1589867994.051,0.84,0.1066,0.77,0.1465
model -1589867511,1589867994.505,0.86,0.1236,0.78,0.1438
model -1589867511,1589867994.861,0.79,0.145,0.73,0.1754
model -1589867511,1589867995.088,0.87,0.0956,0.78,0.1615
model -1589867511,1589867995.333,0.82,0.1662,0.81,0.1337
model -1589867511,1589867995.605,0.75,0.1614,0.74,0.1944
model -1589867511,1589867995.844,0.85,0.1116,0.7,0.1866
model -1589867511,1589867996.121,0.8,0.1209,0.75,0.1716
model -1589867511,1589867996.367,0.92,0.065,0.79,0.1727
model -1589867511,1589867996.662,0.83,0.1229,0.75,0.1525
model -1589867511,1589867996.941,0.8,0.1438,0.78,0.1561
model -1589867511,1589867997.182,0.79,0.1395,0.77,0.1656
model -1589867511,1589867997.448,0.92,0.0719,0.69,0.1932
model -1589867511,1589867997.722,0.81,0.1546,0.75,0.1704
model -1589867511,1589867998.031,0.82,0.1181,0.76,0.1652
model -1589867511,1589867998.32,0.84,0.0887,0.76,0.1545
model -1589867511,1589867998.66,0.85,0.0939,0.75,0.1587
model -1589867511,1589867998.903,0.88,0.092,0.72,0.1884
model -1589867511,1589867999.133,0.83,0.1265,0.82,0.1288
model -1589867511,1589867999.427,0.89,0.0861,0.77,0.166
model -1589867511,1589867999.698,0.85,0.1037,0.71,0.1734
model -1589867511,1589867999.935,0.89,0.1029,0.78,0.1535
model -1589867511,1589868000.202,0.89,0.0736,0.75,0.1473
model -1589867511,1589868000.463,0.87,0.123,0.82,0.139
model -1589867511,1589868000.716,0.78,0.1465,0.76,0.1775
model -1589867511,1589868000.987,0.83,0.1164,0.77,0.1473
model -1589867511,1589868001.217,0.83,0.1374,0.77,0.1584
model -1589867511,1589868001.461,0.82,0.1247,0.78,0.1348
model -1589867511,1589868001.699,0.83,0.1291,0.72,0.1899
model -1589867511,1589868001.957,0.83,0.1262,0.89,0.0818
model -1589867511,1589868002.191,0.87,0.0996,0.73,0.1898
model -1589867511,1589868002.447,0.87,0.1072,0.81,0.1222
model -1589867511,1589868002.683,0.85,0.1012,0.81,0.1354
model -1589867511,1589868002.954,0.86,0.1126,0.83,0.1306
model -1589867511,1589868003.185,0.89,0.0992,0.81,0.1374
model -1589867511,1589868003.422,0.92,0.0706,0.78,0.1497
model -1589867511,1589868003.667,0.81,0.1307,0.81,0.1312
model -1589867511,1589868003.947,0.81,0.1354,0.81,0.1308
model -1589867511,1589868004.195,0.84,0.104,0.84,0.1049
model -1589867511,1589868004.461,0.81,0.122,0.81,0.1532
model -1589867511,1589868004.698,0.88,0.0882,0.69,0.2057
model -1589867511,1589868004.96,0.84,0.1186,0.77,0.1493
model -1589867511,1589868005.198,0.77,0.1604,0.8,0.129
model -1589867511,1589868005.45,0.84,0.1155,0.79,0.1396
model -1589867511,1589868005.716,0.89,0.0816,0.78,0.1605
model -1589867511,1589868005.962,0.91,0.0758,0.78,0.1487
model -1589867511,1589868006.198,0.87,0.0791,0.79,0.1349
model -1589867511,1589868006.433,0.9,0.0782,0.81,0.1305
model -1589867511,1589868006.673,0.87,0.0965,0.75,0.1693
model -1589867511,1589868006.924,0.9,0.0905,0.78,0.1547
model -1589867511,1589868007.143,0.88,0.0881,0.74,0.1892
model -1589867511,1589868007.367,0.81,0.1321,0.8,0.1508
model -1589867511,1589868007.608,0.82,0.1356,0.73,0.2059
model -1589867511,1589868007.842,0.86,0.1146,0.79,0.1537
model -1589867511,1589868008.124,0.9,0.0863,0.8,0.1407
model -1589867511,1589868008.372,0.86,0.1012,0.7,0.2113
model -1589867511,1589868008.621,0.85,0.1077,0.71,0.2053
model -1589867511,1589868008.855,0.82,0.1213,0.74,0.188
model -1589867511,1589868009.107,0.85,0.1163,0.74,0.1801
model -1589867511,1589868009.334,0.82,0.1335,0.72,0.1844
model -1589867511,1589868009.594,0.81,0.1469,0.82,0.1223
model -1589867511,1589868009.856,0.86,0.1078,0.78,0.1443
model -1589867511,1589868010.177,0.86,0.1035,0.76,0.1741
model -1589867511,1589868010.426,0.9,0.0806,0.8,0.1346
model -1589867511,1589868010.649,0.82,0.1382,0.78,0.1642
model -1589867511,1589868010.923,0.85,0.1153,0.74,0.191
model -1589867511,1589868011.523,0.82,0.1291,0.74,0.1664
model -1589867511,1589868012.098,0.81,0.1389,0.76,0.1489
model -1589867511,1589868012.76,0.82,0.1093,0.78,0.1583
model -1589867511,1589868013.682,0.89,0.0905,0.75,0.2011
model -1589867511,1589868014.318,0.87,0.1087,0.73,0.1941
model -1589867511,1589868015.031,0.77,0.1594,0.71,0.1744
model -1589867511,1589868015.699,0.83,0.1312,0.81,0.1389
model -1589867511,1589868016.42,0.81,0.1514,0.7,0.2166
model -1589867511,1589868017.115,0.85,0.1213,0.83,0.136
model -1589867511,1589868017.86,0.85,0.1333,0.79,0.154
model -1589867511,1589868018.473,0.82,0.1291,0.86,0.1144
model -1589867511,1589868019.095,0.84,0.1252,0.79,0.1401
model -1589867511,1589868019.65,0.79,0.1396,0.69,0.1905
model -1589867511,1589868020.222,0.84,0.1125,0.85,0.1079
model -1589867511,1589868020.816,0.86,0.1075,0.83,0.1443
model -1589867511,1589868021.379,0.88,0.0967,0.83,0.1476
model -1589867511,1589868021.928,0.84,0.1173,0.79,0.1475
model -1589867511,1589868022.53,0.79,0.1463,0.74,0.1819
model -1589867511,1589868023.281,0.81,0.1216,0.76,0.1669
model -1589867511,1589868023.894,0.8,0.1439,0.75,0.1435
model -1589867511,1589868024.461,0.93,0.0809,0.81,0.1297
model -1589867511,1589868024.956,0.83,0.1408,0.87,0.1259
model -1589867511,1589868025.438,0.85,0.0926,0.73,0.1777
model -1589867511,1589868025.903,0.81,0.1265,0.77,0.1507
model -1589867511,1589868026.369,0.9,0.0892,0.81,0.1437
model -1589867511,1589868026.852,0.84,0.117,0.78,0.1432
model -1589867511,1589868027.34,0.79,0.139,0.83,0.14
model -1589867511,1589868027.842,0.79,0.1531,0.75,0.1841
model -1589867511,1589868028.528,0.84,0.1125,0.81,0.1308
model -1589867511,1589868029.269,0.86,0.0986,0.75,0.1901
model -1589867511,1589868029.95,0.82,0.116,0.84,0.1295
model -1589867511,1589868030.587,0.81,0.1368,0.77,0.1283
model -1589867511,1589868031.12,0.85,0.1106,0.78,0.1536
model -1589867511,1589868031.679,0.84,0.1083,0.79,0.1531
model -1589867511,1589868032.222,0.91,0.0855,0.79,0.1378
model -1589867511,1589868032.537,0.86,0.1043,0.79,0.1504
model -1589867511,1589868032.803,0.84,0.111,0.77,0.1566
model -1589867511,1589868033.115,0.85,0.1093,0.83,0.1257
model -1589867511,1589868033.457,0.82,0.1294,0.76,0.1815
model -1589867511,1589868033.809,0.85,0.1145,0.74,0.1743
model -1589867511,1589868034.141,0.84,0.1259,0.81,0.1504
model -1589867511,1589868034.417,0.84,0.1368,0.86,0.1066
model -1589867511,1589868034.719,0.86,0.1007,0.78,0.1555
model -1589867511,1589868035.039,0.84,0.0938,0.8,0.1502
model -1589867511,1589868035.515,0.91,0.0802,0.82,0.1335
model -1589867511,1589868035.875,0.86,0.1128,0.82,0.1322
model -1589867511,1589868036.14,0.85,0.1021,0.79,0.1451
model -1589867511,1589868036.417,0.82,0.1337,0.8,0.141
model -1589867511,1589868036.662,0.89,0.09,0.81,0.1469
model -1589867511,1589868036.923,0.87,0.0977,0.85,0.1124
model -1589867511,1589868037.236,0.84,0.1227,0.86,0.1079
model -1589867511,1589868037.512,0.9,0.0939,0.87,0.1146
model -1589867511,1589868037.797,0.83,0.1105,0.78,0.1436
model -1589867511,1589868038.092,0.89,0.0969,0.75,0.1584
model -1589867511,1589868038.339,0.84,0.1214,0.72,0.195
model -1589867511,1589868038.589,0.83,0.1137,0.83,0.1181
model -1589867511,1589868038.878,0.89,0.0886,0.79,0.1579
model -1589867511,1589868039.355,0.81,0.1355,0.81,0.148
model -1589867511,1589868040.217,0.88,0.0907,0.74,0.188
model -1589867511,1589868040.942,0.92,0.0857,0.8,0.1582
model -1589867511,1589868041.605,0.85,0.0849,0.75,0.1655
model -1589867511,1589868042.252,0.85,0.1033,0.77,0.1755
model -1589867511,1589868042.839,0.88,0.0734,0.77,0.151
model -1589867511,1589868043.77,0.89,0.0907,0.75,0.164
model -1589867511,1589868044.524,0.84,0.118,0.8,0.132
